nombre_colegio,departamento_colegio,municipio_colegio,area_colegio,sector_colegio,lectura_critica,matematicas,sociales,ciencias,ingles,global,n_estudiantes
instituto gardner,cesar,valledupar,urbano,no oficial,41.8181818181818,35.0454545454546,33.6363636363636,37.0454545454546,40.3636363636364,185.727272727273,22
instituto gardner,la guajira,riohacha,urbano,no oficial,47.0666666666667,44.2,42.2,45.2666666666667,48.0833333333333,224.533333333333,15
instituto gerwill,bogotá,bogotá d.c.,urbano,no oficial,48,43.7692307692308,42.9230769230769,43,41.7692307692308,221.153846153846,13
instituto gran colombiano jose mutis,nariño,pasto,urbano,no oficial,42.3478260869565,41.5217391304348,37.9130434782609,39.4347826086957,44.4347826086957,203.086956521739,23
instituto grancolombiano de formación integral,tolima,armero,urbano,no oficial,41.15,35.95,39.15,39.65,37.9,194.4,20
instituto henao y arrubla,bogotá,bogotá d.c.,urbano,no oficial,58.5714285714286,55.8095238095238,52.4761904761905,52.8571428571429,58.2857142857143,275.952380952381,21
instituto humano linguistico william shakespeare,atlantico,soledad,urbano,no oficial,45.4820143884892,42.8129496402878,38.8705035971223,42.0071942446043,42.7410071942446,211.63309352518,139
instituto iberoamericano,bolivar,turbaco,urbano,no oficial,49.4201183431953,46.0236686390533,44.5621301775148,45.2603550295858,49.6568047337278,232.857988165681,169
instituto iberolatino de educación sas inide,antioquia,el santuario,urbano,no oficial,42.8461538461538,39.025641025641,39.2564102564103,40.4871794871795,39.3947368421053,201.74358974359,39
instituto infantil caritas alegres,sucre,santiago de tolú,urbano,no oficial,50.4285714285714,47.4285714285714,42.1428571428571,47.8571428571429,51,236.285714285714,7
instituto infantil y juvenil,bogotá,bogotá d.c.,urbano,no oficial,64.1071428571429,68.4642857142857,61.3571428571429,64.8809523809524,69.5952380952381,325.369047619048,84
instituto innovar educación para jóvenes y adultos,cundinamarca,zipaquirá,rural,no oficial,45.2,47,43.7,46.1,48.6,228.6,10
instituto integrado de comercio,santander,barbosa,urbano,oficial,51.0666666666667,49.8944444444445,45.8444444444444,47.2444444444445,46.5944444444444,241.855555555556,180
instituto integrado de comercio camilo torres,santander,el playón,urbano,oficial,55.3406593406594,54.8021978021978,50.3406593406594,51.2307692307692,50.3956043956044,263.747252747253,91
instituto integrado de comercio el hatillo,santander,albania,rural,oficial,50.4117647058824,49.9411764705882,47.4705882352941,48.5294117647059,44.4117647058824,243.588235294118,17
instituto integrado de suba,bogotá,bogotá d.c.,urbano,no oficial,51.2325581395349,45.0697674418605,48.0697674418605,46.4418604651163,48.4883720930233,238.93023255814,43
instituto integrado francisco serrano muñoz,santander,girón,urbano,oficial,58.5222929936306,57.9872611464968,53.3694267515924,55.031847133758,55.7006369426752,280.898089171975,157
instituto isaac newton,tolima,melgar,urbano,no oficial,44.35,45.5,42.5,41.55,43.8,217.4,20
instituto isidoro miranda morantes,santander,san josé de miranda,urbano,oficial,57.6739130434783,61.6739130434783,52.804347826087,57.3695652173913,54.5111111111111,285.847826086957,46
instituto isolina daza,atlantico,barranquilla,urbano,no oficial,46.6315789473684,41.1578947368421,38.8947368421053,43.8421052631579,46.7368421052632,214.736842105263,19
instituto jaibana,huila,timaná,urbano,no oficial,44.3928571428572,39.7142857142857,38.5714285714286,41.5,39.9285714285714,204.75,28
instituto jaibaná del huila,huila,oporapa,urbano,no oficial,44.32,40.44,39,42.48,40.56,207.36,25
instituto jean piaget,magdalena,santa marta,urbano,no oficial,61.4090909090909,58.1363636363636,57.4545454545455,53.4545454545455,58.4545454545455,288.363636363636,22
instituto jerusalen,bogotá,bogotá d.c.,urbano,no oficial,49.1428571428572,49.1428571428572,41.7142857142857,46.4285714285714,51.1428571428572,235,7
instituto jorge tadeo lozano,meta,uribe,urbano,no oficial,40.7142857142857,35.2857142857143,35.1428571428571,39.1428571428571,34,186.428571428571,7
instituto jorge tadeo lozano,meta,villavicencio,urbano,no oficial,40.1428571428572,37.1428571428572,38.8571428571429,40.4285714285714,40.1428571428572,196.142857142857,7
instituto jose celestino mutis,huila,garzón,urbano,no oficial,47.6111111111111,42.6666666666667,42.7777777777778,42.5,43.8888888888889,219.5,18
instituto jose celestino mutiz,huila,pitalito,urbano,no oficial,51.0892857142857,47.8571428571429,44.6607142857143,46.9464285714286,48.9642857142857,238.660714285714,56
instituto jose martinez ruiz,bogotá,bogotá d.c.,urbano,no oficial,56.0357142857143,56.1428571428572,47.3928571428572,50.8214285714286,55.2592592592593,263.642857142857,28
instituto juan xxiii,valle,buenaventura,urbano,no oficial,54.03125,47.5625,47.9375,48.25,55.9375,249.6875,32
instituto julio verne,atlantico,malambo,urbano,no oficial,46,42.3684210526316,37.5789473684211,42.3684210526316,42.25,210.842105263158,19
instituto kennedy,risaralda,pereira,urbano,oficial,52.4857142857143,51.9428571428572,48.2,47.7619047619048,49.8952380952381,250.419047619048,105
instituto kennedy ltda,cundinamarca,girardot,urbano,no oficial,55.625,57.9583333333333,49.6666666666667,52.125,53.3913043478261,268.916666666667,24
instituto la anunciacion,bogotá,bogotá d.c.,urbano,no oficial,63,62.8363636363636,58.9454545454546,58.0727272727273,63.4,304.545454545455,55
instituto la milagrosa,magdalena,santa marta,urbano,no oficial,63.5588235294118,61.5294117647059,59.9705882352941,58.3823529411765,64.2941176470588,305.647058823529,34
instituto la nueva esperanza,atlantico,soledad,urbano,no oficial,45.75,40.1666666666667,38,43.0833333333333,42.25,208.958333333333,24
instituto la puerta del saber,norte santander,cúcuta,urbano,no oficial,60,60,52.8333333333333,53.6666666666667,57.3333333333333,283.333333333333,6
instituto la rivera,valle,cali,urbano,no oficial,50.1363636363636,48.3181818181818,43.5454545454545,48.9545454545455,49.5,239.318181818182,22
instituto la salle,atlantico,barranquilla,urbano,no oficial,64.8057553956835,62.8776978417266,60.9280575539568,60.4748201438849,67.1798561151079,313.230215827338,139
instituto la salle,magdalena,ciénaga,urbano,no oficial,47.1875,41.9375,39.4375,44.1875,47.125,217.375,16
instituto la trinidad,atlantico,barranquilla,urbano,no oficial,47.1481481481481,41.037037037037,41.1851851851852,42.1851851851852,44.7037037037037,215.111111111111,27
instituto las americas,atlantico,barranquilla,urbano,no oficial,63.05,57.45,55.3,55.65,64.5,291.85,20
instituto las americas,magdalena,santa marta,urbano,no oficial,54.8333333333333,48.8888888888889,48.3888888888889,47.8888888888889,52,251,18
instituto las flores,atlantico,barranquilla,urbano,no oficial,46.7272727272727,34.4545454545455,35.9090909090909,38.4545454545455,40.7272727272727,195.181818181818,11
instituto latinoamericano,magdalena,ciénaga,urbano,no oficial,46.375,41.75,41.125,43,49,217.5,8
instituto leonard euler,bogotá,bogotá d.c.,urbano,no oficial,59.1818181818182,57.1363636363636,50.9545454545455,53.6363636363636,58.8636363636364,277.545454545455,22
instituto luis carlos galan sarmiento del sur,santander,piedecuesta,urbano,oficial,53.3496503496504,52.2377622377622,47.4055944055944,50.2937062937063,50.5594405594406,253.986013986014,143
instituto luis sanchez porto,atlantico,soledad,urbano,no oficial,51,47.3529411764706,44.9705882352941,45.6764705882353,50.4117647058824,237.529411764706,34
instituto maria auxiliadora,valle,tuluá,urbano,no oficial,58.9166666666667,54.7083333333333,54.5,53.6041666666667,58.1041666666667,278.1875,48
instituto maria bernarda butler,la guajira,barrancas,urbano,no oficial,56.5555555555556,53.7777777777778,52.7407407407408,49.6296296296296,55.0740740740741,266.62962962963,27
instituto maria montesori,magdalena,ciénaga,urbano,no oficial,60.0357142857143,58.7142857142857,55.8214285714286,57.0714285714286,62.2142857142857,291.25,28
instituto maria montessori,valle,tuluá,urbano,no oficial,54.0666666666667,53.4666666666667,51.6666666666667,51.9333333333333,50.8666666666667,263.133333333333,15
instituto mario luis rodriguez cobos,cundinamarca,facatativá,urbano,no oficial,51.5,58,35.5,45.5,35.5,233.5,2
instituto mario luis rodriguez cobos,cundinamarca,zipaquirá,urbano,no oficial,48.1176470588235,45.2647058823529,42.0882352941177,43.9705882352941,46.8529411764706,225.029411764706,34
instituto marmatos sede 2,bogotá,bogotá d.c.,urbano,no oficial,63.5,60.5,60.125,56.375,57.125,299.5,8
instituto marsella,bogotá,bogotá d.c.,urbano,no oficial,61.1388888888889,59.5833333333333,56.1944444444444,57.0555555555556,65.2285714285714,294.944444444444,36
instituto mayeutico,bogotá,bogotá d.c.,urbano,no oficial,61.3235294117647,60.4117647058824,56.6176470588235,57.9705882352941,64.1176470588235,297.323529411765,34
instituto midia leonor castellon de sanchez,magdalena,santa marta,urbano,no oficial,51,47.8571428571429,42.4285714285714,43.4285714285714,47.4285714285714,231.571428571429,7
instituto miguel sanchez hinestroza,santander,girón,rural,oficial,50.2894736842105,52.7105263157895,44.4473684210526,49.3157894736842,51.4594594594595,246.736842105263,38
instituto militar aquileo parra,bogotá,bogotá d.c.,urbano,no oficial,60.2631578947369,61,55.1578947368421,57.7894736842105,65.7368421052632,295.473684210526,19
instituto mixto bilingüe pablo vi,cauca,popayán,urbano,no oficial,49,44.5,45,43.625,43,226.625,8
instituto mixto corazon de maria,magdalena,santa marta,urbano,no oficial,61.4473684210526,60.4473684210526,56.0263157894737,59.5,62.2857142857143,297.5,38
instituto mixto de cultura -imdec,cordoba,chinú,urbano,no oficial,61.3333333333333,60.8333333333333,60.6666666666667,57.8333333333333,61.8333333333333,301.666666666667,6
instituto mixto nuevo magdalena,magdalena,santa marta,urbano,no oficial,44,39.1818181818182,41.7272727272727,43.2727272727273,39.6363636363636,209.272727272727,11
instituto mixto psicopedagogico,atlantico,soledad,urbano,no oficial,59,52,52.4,52,57.6,270.6,5
instituto moderno,valle,cali,urbano,no oficial,48.9375,44.4375,45.4375,45.8125,44.8125,230.25,16
instituto moderno desepaz,valle,cali,urbano,no oficial,53.9154929577465,49.2676056338028,48.2394366197183,51.4788732394366,50.9718309859155,253.732394366197,71
instituto monsalve newlove,atlantico,soledad,urbano,no oficial,49.1242038216561,44.2261146496815,42.7515923566879,44.9554140127389,47.2484076433121,227.076433121019,314
instituto monseñor alfonso de los rios,caldas,palestina,rural,oficial,50.3076923076923,50.3589743589744,48.0512820512821,51.3076923076923,46.5897435897436,248.74358974359,39
instituto mundo creativo,cauca,santander de quilichao,urbano,no oficial,48.5555555555556,44.9259259259259,39.6666666666667,42.7777777777778,46.5925925925926,220.777777777778,27
instituto nacional centro de sistemas - system center,cesar,valledupar,urbano,no oficial,45.6153846153846,42.0769230769231,39.9230769230769,44.3846153846154,44,215,13
instituto nacional de desarrollo humano,meta,villavicencio,urbano,no oficial,44.4285714285714,42.7142857142857,38.7142857142857,39.7857142857143,42.2142857142857,207.428571428571,14
instituto nacional de promocion social de ubala cund.,cundinamarca,ubalá,rural,oficial,55.6428571428572,55.5,50.6785714285714,51.5,50.3928571428572,265.535714285714,28
instituto nacional de servicios educativos (insed),tolima,ibagué,urbano,no oficial,49.6,47.0571428571429,45.8571428571429,47.7142857142857,49.6571428571429,238.6,35
instituto nacional psicopedagogico andres bello,cundinamarca,facatativá,urbano,no oficial,52.5,44,47.75,50.75,43.5,241.5,4
instituto nazareno sur,antioquia,sabaneta,urbano,no oficial,61.25,58.5,58.75,56.125,65.25,296,8
instituto nuestra señora del rosario,meta,villavicencio,urbano,no oficial,46.2857142857143,43.7142857142857,40.7142857142857,42.1428571428571,47,217.571428571429,7
instituto nueva colombia,bogotá,bogotá d.c.,urbano,no oficial,57,54,44,41,54,247,1
instituto nueva colombia,putumayo,puerto asís,urbano,no oficial,47.4545454545455,46.7272727272727,40.1818181818182,45.1818181818182,45.6363636363636,224.727272727273,11
instituto nueva ensenanza,magdalena,ciénaga,urbano,no oficial,56.9090909090909,49.1515151515152,48.5454545454546,49.5151515151515,50.3636363636364,254.848484848485,33
instituto nueva esperanza,cesar,bosconia,urbano,no oficial,45.6315789473684,42.1052631578947,40.8947368421053,44.7368421052632,43.4736842105263,216.736842105263,19
instituto nueva esperanza,magdalena,santa marta,urbano,no oficial,46.85,42.5,37,41.95,43.25,210.9,20
instituto nueva granada,tolima,ibagué,urbano,no oficial,48.5,46.3333333333333,43.3333333333333,47.8333333333333,46.8333333333333,232.666666666667,6
instituto nueva luz de esperanza,bolivar,cartagena de indias,rural,no oficial,49.2,48.2,42.0666666666667,48.8,45.3333333333333,234.666666666667,15
instituto nuevo horizonte,magdalena,ciénaga,urbano,no oficial,48.45,46.55,42.95,46.4,45.05,230.05,20
instituto nuevo mundo,caldas,la dorada,urbano,no oficial,62.4444444444444,62.2592592592593,58.8518518518519,59.1111111111111,62.8888888888889,304.074074074074,27
instituto orestes sindici,bogotá,bogotá d.c.,urbano,no oficial,58.1034482758621,56.0172413793104,53.6034482758621,54.6206896551724,59.2241379310345,279.310344827586,58
instituto osvaldo vergara fernandez,cesar,valledupar,urbano,no oficial,57.9411764705882,59.0882352941177,57.0294117647059,57.8235294117647,57.34375,289.235294117647,34
instituto pablo neruda,santander,barrancabermeja,urbano,no oficial,52,50,44.9230769230769,48.4615384615385,50.3076923076923,244.769230769231,13
instituto para adultos san jeronimo,cundinamarca,el rosal,urbano,no oficial,53.75,47,46.5,48.1666666666667,46.6666666666667,243.5,12
instituto para el desarrollo de las inteligencias multiples (i.d.p.h.u),la guajira,riohacha,urbano,no oficial,61,62.9032258064516,58.5161290322581,58.7741935483871,64.8387096774194,303.258064516129,31
instituto para el desarrollo estudiantil de santander  indesa,santander,barrancabermeja,urbano,no oficial,54.75,49.125,49.6875,47.6875,52,252.0625,16
instituto para la capacitacion simon rodriguez,atlantico,soledad,urbano,no oficial,45.1462264150943,40.6910377358491,39.1839622641509,41.2830188679245,43.4221698113208,208.622641509434,424
instituto parroquial nuestra señora de la presentacion,antioquia,girardota,urbano,no oficial,66.0666666666667,68.2,65.4666666666667,65,69.0666666666667,332,15
instituto pedagogico alfred binet,cundinamarca,soacha,urbano,no oficial,53.2857142857143,55.7142857142857,46.2857142857143,48.8571428571429,52.8571428571429,255.857142857143,7
instituto pedagogico campestre,cundinamarca,la calera,urbano,no oficial,57.7,54.4,49.9,55.3,58.9,273.4,10
instituto pedagogico crecer y construir,santander,piedecuesta,urbano,no oficial,60.0666666666667,58,54.6666666666667,57.7,63.8666666666667,290.433333333333,30
instituto pedagogico de colombia - inspedcol,santander,vélez,urbano,no oficial,44.1666666666667,41.2333333333333,39.2333333333333,41.2333333333333,39.1,206.4,30
instituto pedagogico de colombia-inspedcol,santander,socorro,urbano,no oficial,44.4375,41,39.625,40.875,40.125,206.9375,16
instituto pedagogico de soacha,cundinamarca,soacha,urbano,no oficial,49.9166666666667,49.4166666666667,45,44.1666666666667,49,236.416666666667,12
instituto pedagogico emanuel,valle,cali,urbano,no oficial,48.75,43.9375,46.3125,47.9375,47,233.875,16
instituto pedagogico escalemos,cundinamarca,cogua,rural,no oficial,59.7222222222222,63.5555555555556,56.3888888888889,56.6666666666667,63.9444444444445,297.277777777778,18
instituto pedagogico gaspar mariotti,magdalena,santa marta,urbano,no oficial,50.8888888888889,38.8888888888889,41.2222222222222,41.3333333333333,49.75,217,9
instituto pedagogico horizontes,risaralda,dosquebradas,urbano,no oficial,61.0714285714286,65.5714285714286,59.5,60.0714285714286,66.5,309.642857142857,14
instituto pedagogico laura vicuna,cundinamarca,soacha,urbano,no oficial,55.9021739130435,55.3804347826087,51.5434782608696,52.4673913043478,54.7142857142857,269.369565217391,92
instituto pedagogico montessori,cesar,san alberto,urbano,no oficial,43.8,50.4,37.6,40,48,216.6,5
instituto pedagogico nacional,bogotá,bogotá d.c.,urbano,no oficial,61.5102040816327,62.7959183673469,57.9591836734694,59.3367346938776,66.3877551020408,304.326530612245,98
instituto pedagogico nueva generacion,cundinamarca,soacha,urbano,no oficial,56.5961538461539,52.5769230769231,52.1730769230769,52.4038461538462,57.9807692307692,268.942307692308,52
instituto pedagógico celestin freinet,risaralda,pereira,urbano,no oficial,53.125,50.25,42.25,44.75,55.375,241.125,8
instituto pedagógico harvard,risaralda,pereira,urbano,no oficial,56.6363636363636,49.1818181818182,53.9090909090909,50.4545454545455,55.7272727272727,263.909090909091,11
instituto pedagógico nuestra señora del pilar,cundinamarca,mosquera,urbano,no oficial,54.4,50.4,47.7,48.4,52.4,252.1,10
instituto pedagógico social de colombia,cundinamarca,cajicá,urbano,no oficial,46.2972972972973,43.7837837837838,41.7027027027027,41.6216216216216,47.027027027027,218.162162162162,37
instituto pedagógico yireh,cordoba,tierralta,urbano,no oficial,58.7272727272727,48.5454545454546,53.8181818181818,53,54.1818181818182,267.909090909091,11
instituto pilosophia,casanare,yopal,urbano,no oficial,62.1111111111111,62.5555555555556,58.5185185185185,59.7407407407408,62.3333333333333,304.185185185185,27
instituto pitagoras de samos,magdalena,ciénaga,urbano,no oficial,53.2727272727273,55.5454545454546,49.8181818181818,50.6363636363636,50.8181818181818,261.090909090909,11
instituto politecnico agroindustrial,meta,villavicencio,rural,no oficial,48.45,45.6666666666667,41.5166666666667,44.8833333333333,47.9833333333333,226.766666666667,60
instituto politecnico araucano - inspoar,arauca,arauca,urbano,no oficial,59.7777777777778,54.6666666666667,53.3333333333333,57,53.7777777777778,279.888888888889,9
instituto politecnico del magdalena,magdalena,el banco,urbano,no oficial,41.64,37.32,35.72,37.96,38.2,190.8,25
instituto politecnico industrial de telecomunicaciones,casanare,yopal,urbano,no oficial,48.2903225806452,45.6129032258065,44.0967741935484,45.9354838709677,43.9032258064516,229.032258064516,31
instituto politecnico jose celestino mutis,boyaca,sogamoso,urbano,no oficial,48.0588235294118,43.7058823529412,41.3529411764706,43,42.4117647058824,219.529411764706,17
instituto politecnico jose celestino mutis,huila,neiva,urbano,no oficial,46.1111111111111,47.5555555555556,40.5555555555556,41.2222222222222,41.6666666666667,218.333333333333,9
instituto politecnico monseñor manuel sorzano gonzalez,santander,málaga,urbano,oficial,55.4137931034483,53.9655172413793,50.3448275862069,53.7241379310345,53.8571428571429,266.965517241379,29
instituto politecnico sur andino - polisur,nariño,pasto,urbano,no oficial,49.0588235294118,47.0294117647059,45.8529411764706,45.9705882352941,46.4848484848485,234.823529411765,34
instituto politencio jose celestino mutis,santander,barrancabermeja,urbano,no oficial,52.7560975609756,49.0487804878049,46.7317073170732,46.5365853658537,50.075,244.439024390244,41
instituto politécnico comuna 21.,valle,cali,urbano,no oficial,47,42.8,41.2,45.2,48.8,222.2,5
instituto politécnico de los andes,nariño,pasto,urbano,no oficial,45,41.0140845070423,40.2535211267606,41.6619718309859,41.9014084507042,209.859154929578,71
instituto politécnico josé celestino mutis,meta,villavicencio,urbano,no oficial,45.6666666666667,47.3333333333333,40.8333333333333,41.8333333333333,42.6666666666667,219,6
instituto popular bolivariano,bogotá,bogotá d.c.,urbano,no oficial,47.8461538461538,43.9230769230769,41.5384615384615,43.5384615384615,44.5,221.192307692308,26
instituto protelco ltda,norte santander,cúcuta,urbano,no oficial,48.0238095238095,45.5119047619048,40.6190476190476,43.9642857142857,44.3214285714286,222.595238095238,84
instituto psicopedagogico del caribe,bolivar,el carmen de bolívar,urbano,no oficial,48.0714285714286,46.8571428571429,43.9761904761905,45.7142857142857,43.9761904761905,230.02380952381,42
instituto psicopedagogico integral,bogotá,bogotá d.c.,urbano,no oficial,61.1960784313726,59.4313725490196,56.4313725490196,56.5686274509804,59.9583333333333,292.21568627451,51
instituto psicopedagogico juan pablo ii,cundinamarca,soacha,urbano,no oficial,57.3969465648855,56.5496183206107,51.4274809160305,52.8778625954199,57.587786259542,274.007633587786,131
instituto psicopedagogico juvenil,arauca,arauca,urbano,no oficial,46.2173913043478,45.8695652173913,40.6521739130435,42.3478260869565,39.3478260869565,217,23
instituto psicopedagogico rosal de suba,bogotá,bogotá d.c.,urbano,no oficial,55.4,59.6,48.6,51.2,58.2,270.4,5
instituto psicopedagogico sagrado corazon de jesus,atlantico,soledad,urbano,no oficial,42.1333333333333,37.9333333333333,35.9333333333333,36.8666666666667,37.7333333333333,191,15
instituto psicopedagógico el tesoro de la verdad,bogotá,bogotá d.c.,urbano,no oficial,53.5,49.3,46.4,47.6,50.6,246.6,10
instituto rafael nuñez,cesar,valledupar,urbano,no oficial,44.9540229885058,38.3908045977012,37.4367816091954,39.3793103448276,41.1084337349398,200.425287356322,87
instituto rafael pombo,santander,floridablanca,urbano,oficial,60.375,59.9903846153846,56.2884615384616,57.7115384615385,58.1747572815534,292.711538461538,104
instituto rafael pombo,valle,tuluá,urbano,no oficial,52.5416666666667,49,47.5416666666667,49.375,53.2916666666667,249.541666666667,24
instituto regional coredi,antioquia,marinilla,urbano,no oficial,57.1111111111111,56.1333333333333,52.4666666666667,52.0888888888889,59.4888888888889,274.2,45
instituto reina de los angeles,atlantico,barranquilla,urbano,no oficial,57.4545454545455,55.1363636363636,51.9545454545455,52.8181818181818,63.3333333333333,274.954545454545,22
instituto reino unido,norte santander,cúcuta,urbano,no oficial,47.858064516129,45.9032258064516,42.2516129032258,44.3870967741936,44.141935483871,225.154838709677,155
instituto remansos de comfadi,valle,cali,urbano,no oficial,46.6,41.7,41.375,42.975,44.3,216.25,40
instituto renato descartes,bogotá,bogotá d.c.,urbano,no oficial,59.8571428571429,60.1428571428572,56.1071428571429,56.8214285714286,60.7142857142857,292.035714285714,28
instituto sagrado corazon de jesus,atlantico,campo de la cruz,urbano,no oficial,46.6666666666667,41.1666666666667,38.5,41.8333333333333,32.8333333333333,207,6
instituto san antonio de padua,bogotá,bogotá d.c.,urbano,no oficial,61.7575757575758,57.0909090909091,55.1212121212121,55,62.375,287.848484848485,33
instituto san carlos de soledad,atlantico,soledad,urbano,no oficial,54.625,49,46,48.1875,50.9375,247.84375,32
instituto san fernando ferrini,cordoba,montería,urbano,no oficial,46.1458333333333,41.75,39.5208333333333,42.4583333333333,43.9583333333333,212.958333333333,48
instituto san fernando ferrini,tolima,espinal,urbano,no oficial,44.3333333333333,39.7272727272727,40.5757575757576,41.1515151515152,44.0909090909091,208.272727272727,33
instituto san fernando ferrini,tolima,fresno,urbano,no oficial,48.1956521739131,44.0434782608696,42.0869565217391,42.6086956521739,46.1739130434783,221.934782608696,46
instituto san fernando ferrini (sede los palmitos),sucre,los palmitos,urbano,no oficial,40.6842105263158,38.1052631578947,34.2105263157895,39.3157894736842,37.4736842105263,190.105263157895,19
instituto san francisco,bogotá,bogotá d.c.,urbano,no oficial,54.4461538461539,48.9846153846154,48.3846153846154,48.5692307692308,53.8769230769231,252,65
instituto san isidro de cachiri,santander,suratá,rural,oficial,59.8,64.2,57.2,60.8,55.6,300.8,5
instituto san jeronimo emiliani,huila,neiva,urbano,no oficial,56.4,54.4,45.6,53,58.8,264.4,5
instituto san jose,atlantico,malambo,urbano,no oficial,40.6666666666667,36.8333333333333,35.0833333333333,38.9166666666667,35.6363636363636,188.583333333333,12
instituto san pablo apostol,bogotá,bogotá d.c.,urbano,no oficial,69.3069306930693,74.3069306930693,66.3069306930693,67.0792079207921,70.6237623762376,346.811881188119,101
instituto san pedro claver,atlantico,barranquilla,urbano,no oficial,56.6578947368421,49.7894736842105,50.1842105263158,49.5263157894737,58.6842105263158,260.552631578947,38
instituto san ricardo pampuri,bogotá,bogotá d.c.,urbano,no oficial,59.2790697674419,53.6744186046512,53.2325581395349,53.1162790697675,57.6744186046512,275.186046511628,43
instituto san vicente de paul,santander,san gil,urbano,oficial,55.6393442622951,57.016393442623,50.9508196721312,50.7213114754098,51.9,267.180327868853,61
instituto santa marta,atlantico,malambo,urbano,no oficial,54.2727272727273,51.969696969697,49.7272727272727,50.6969696969697,53.9677419354839,258.969696969697,33
instituto santa rita,boyaca,paipa,rural,no oficial,63.625,64,60.375,62.625,65.75,314.5,8
instituto santa sofia,boyaca,garagoa,urbano,no oficial,48.2857142857143,42.1428571428571,41.4285714285714,47.2857142857143,48,225.428571428571,7
instituto santo tomas de aquino,atlantico,malambo,urbano,no oficial,56.0909090909091,51.1818181818182,47.1363636363636,46.7727272727273,52.4761904761905,252.227272727273,22
instituto semipresencial alferez real,putumayo,orito,urbano,no oficial,41.4166666666667,40.9166666666667,36.9166666666667,41.3333333333333,36.4166666666667,199.333333333333,12
instituto ser internacional,valle,cali,rural,no oficial,56.875,51.5,51.75,49.375,55.375,263.125,8
instituto ser internacional diamante,valle,cali,urbano,no oficial,48.3333333333333,44.2,41.8,44.1333333333333,49.4666666666667,224.866666666667,15
instituto servicio educativo nacional de adultos  sendas,tolima,guamo,urbano,no oficial,46.3333333333333,40,40,39,39,205.666666666667,3
instituto servicio educativo nacional de adultos sendas,tolima,coyaima,urbano,no oficial,39.7333333333333,33.6666666666667,36.8,36.5333333333333,36.0666666666667,183.133333333333,15
instituto sigmund freud,bolivar,cartagena de indias,urbano,no oficial,60.8245614035088,58.8245614035088,55.7017543859649,56.859649122807,61.6140350877193,291.631578947368,57
instituto studium,cundinamarca,chía,urbano,no oficial,56.0909090909091,51.7272727272727,50,52.2727272727273,68.6,267.272727272727,11
instituto suramericano simon bolivar,santander,bucaramanga,urbano,no oficial,60,54.25,54.75,53.875,75.75,286.5,8
instituto susana wesley,bogotá,bogotá d.c.,urbano,no oficial,57.4,54.45,50.25,51.35,52.95,266.65,20
instituto tayrona,magdalena,santa marta,urbano,no oficial,60.2631578947369,56.2105263157895,50.4736842105263,54.7894736842105,60.5263157894737,279.21052631579,19
instituto tecnico  aquileo parra,santander,barichara,urbano,oficial,56.5058823529412,58.2117647058824,54.1529411764706,55.3294117647059,54.5555555555556,279.623529411765,85
instituto tecnico  jose rueda,santander,palmar,rural,oficial,57.3333333333333,57.5333333333333,54.0666666666667,56.3333333333333,54.5333333333333,280.866666666667,15
instituto tecnico agricola,norte santander,gramalote,rural,oficial,47.125,49,40.78125,43.625,44.9032258064516,225.375,32
instituto tecnico agricola,norte santander,salazar,urbano,oficial,54.5882352941177,56.8529411764706,51.5294117647059,53,48.0882352941176,267.764705882353,34
instituto tecnico agricola luis maria carvajal,santander,molagavita,rural,oficial,56.1428571428572,61.7619047619048,50.7142857142857,54.9047619047619,47.3809523809524,276.142857142857,21
instituto tecnico agricola rafael ortiz gonzalez,santander,santa bárbara,rural,oficial,53.8,54.5,52.6,51.7,44.3,262.2,10
instituto tecnico agricola rafael ortiz gonzalez,santander,santa bárbara,urbano,oficial,50.7142857142857,64.5714285714286,46.8571428571429,55.4285714285714,56.5,271.714285714286,7
instituto tecnico agroindustrial de educacion campesina,santander,capitanejo,rural,no oficial,39.6,42.8,34,41,43.6,198.4,5
instituto tecnico agroindustrial de educacion campesina,santander,carcasí,rural,no oficial,41.9,41.5,41.3,42.6,39.8,208.4,10
instituto tecnico agroindustrial de educacion campesina,santander,cerrito,rural,no oficial,47.6470588235294,41.0588235294118,46.7647058823529,45.9411764705882,42.0588235294118,225.588235294118,17
instituto tecnico agroindustrial de educacion campesina,santander,concepción,rural,no oficial,51,49,42.1111111111111,44.6666666666667,37.4444444444444,230,9
instituto tecnico agroindustrial de educacion campesina,santander,enciso,rural,no oficial,36,37.5,29.5,39,36.5,178,2
instituto tecnico agroindustrial de educacion campesina,santander,guaca,rural,no oficial,41.6,37.6181818181818,36.8181818181818,39.3636363636364,38,193.927272727273,55
instituto tecnico agroindustrial de educacion campesina,santander,macaravita,rural,no oficial,38.3333333333333,37.8333333333333,40,40.3333333333333,33.8333333333333,193.5,6
instituto tecnico agroindustrial de educacion campesina,santander,molagavita,rural,no oficial,40.4,41.8,40.2,44.6,38.6,207.4,5
instituto tecnico agroindustrial de educacion campesina,santander,málaga,rural,no oficial,46.03125,45.65625,42.71875,45.4375,41.09375,223.21875,32
instituto tecnico agroindustrial de educacion campesina,santander,san miguel,rural,no oficial,41.7857142857143,33.2142857142857,34.6428571428572,37.2857142857143,35,182.928571428571,14
instituto tecnico agroindustrial de la amazonia,caqueta,florencia,urbano,oficial,53.65,51.85,47.25,47.75,48.3,249.8,40
